name;href;comp_min;comp_max;comp_car;employer;address;site
Data Science / Machine Learning;https://hh.ru/vacancy/35884655?query=Python;;;; Банк Открытие;Москва;https://hh.ru
Data scientist (NLP);https://hh.ru/vacancy/36003499?query=Python;;;; Сбербанк для экспертов;Москва;https://hh.ru
Python developer;https://hh.ru/vacancy/34891660?query=Python;;160000.0;руб; Level.Travel;Москва, Бауманская и еще 1 ;https://hh.ru
Python Developer / Senior Python Developer;https://hh.ru/vacancy/34280996?query=Python;;;; БАРС Груп;Рыбинск;https://hh.ru
Data Scientist;https://hh.ru/vacancy/35987033?query=Python;;;;ПАО МТС Банк;Москва, Технопарк;https://hh.ru
Разработчик ПО C# (.Net);https://hh.ru/vacancy/36273389?query=Python;100000.0;;руб;ООО Аланис Софтвер;Новосибирск;https://hh.ru
Data Scientist (Computer Vision);https://hh.ru/vacancy/36289937?query=Python;;;; Сбербанк для экспертов;Москва;https://hh.ru
Программист Python;https://hh.ru/vacancy/36293188?query=Python;95000.0;;руб; GRISSLI;Москва;https://hh.ru
Middle Python developer;https://hh.ru/vacancy/35518457?query=Python;100000.0;;руб;ООО Лодка;Санкт-Петербург, Площадь Александра Невского 1;https://hh.ru
Senior Python Developer в Болгарию;https://hh.ru/vacancy/36217222?query=Python;;;; Spice Agency;Москва;https://hh.ru
Программист С++;https://hh.ru/vacancy/36218505?query=Python;100000.0;180000.0;руб;ООО Орби;Санкт-Петербург;https://hh.ru
Middle+ Python-разработчик;https://hh.ru/vacancy/36201077?query=Python;60000.0;;руб;ООО Фьюжн;Таганрог;https://hh.ru
Data Scientist/ Machine Learning Engineer/ NLP Developer, SberDevices;https://hh.ru/vacancy/36230753?query=Python;;;; Сбербанк для экспертов;Москва, Кутузовская и еще 1 ;https://hh.ru
QA Engineer Python;https://hh.ru/vacancy/36213343?query=Python;;180000.0;руб; Assistance Group;Москва;https://hh.ru
Ведущий инженер-программист Python / Python Developer;https://hh.ru/vacancy/36302909?query=Python;;;; Группа «Кронштадт»;Санкт-Петербург, Василеостровская;https://hh.ru
Python developer;https://hh.ru/vacancy/36340430?query=Python;;;; ДАТАДВАНС;Нижний Новгород;https://hh.ru
AI Research Engineer [Computer Vision, Machine Learning, Algorithms];https://hh.ru/vacancy/36315948?query=Python;;;; Coleman Services;Москва;https://hh.ru
Senior/Middle python developer;https://hh.ru/vacancy/36303670?query=Python;;;; Noveo;Санкт-Петербург, Площадь Ленина;https://hh.ru
Разработчик Machine Learning;https://hh.ru/vacancy/36389150?query=Python;;;; АльфаСтрахование;Москва, Шаболовская;https://hh.ru
Junior Data Analyst;https://hh.ru/vacancy/36046629?query=Python;;;; AVON;Москва;https://hh.ru
Python разработчик (middle+);https://hh.ru/vacancy/34687223?query=Python;;;;ООО Газпром-медиа Развлекательное телевидение (ГПМ РТВ);Москва, Маяковская;https://hh.ru
Аналитик данных (Data analyst/Data Scientist);https://hh.ru/vacancy/36241909?query=Python;;;;ООО Гарда Технологии;Нижний Новгород, Горьковская;https://hh.ru
Python developer;https://hh.ru/vacancy/36340428?query=Python;;;; ДАТАДВАНС;Новосибирск;https://hh.ru
Программист Python;https://hh.ru/vacancy/35271750?query=Python;;;; АТОЛ, группа компаний;Москва, Савеловская;https://hh.ru
Автор курса по базовому Python в Практикум;https://hh.ru/vacancy/36377696?query=Python;;;; Яндекс;Москва;https://hh.ru
Программист/оценщик работ на Python;https://hh.ru/vacancy/36245063?query=Python;;;; Lightman Solutions;Москва;https://hh.ru
Middle/senior Python разработчик;https://hh.ru/vacancy/36253650?query=Python;;;; Центральный банк Российской Федерации;Екатеринбург;https://hh.ru
Программист / Data Analyst;https://hh.ru/vacancy/36246190?query=Python;80000.0;;руб; CMR;Москва, Академическая;https://hh.ru
AI Research Engineer [Computer Vision, Machine Learning, Algorithms];https://hh.ru/vacancy/36307521?query=Python;;;; Coleman Services;Москва;https://hh.ru
Data Scientist (middle);https://hh.ru/vacancy/36244655?query=Python;;;;ООО Ростелеком Информационные Технологии;Москва, Новокузнецкая;https://hh.ru
Python-разработчик;https://hh.ru/vacancy/36586146?query=Python;;;; Ирокез ОсОО;Бишкек;https://hh.ru
Программист Python;https://hh.ru/vacancy/36586242?query=Python;;;; Petrosoft Inc.;Киев;https://hh.ru
Программист Python;https://hh.ru/vacancy/36586241?query=Python;;;; Petrosoft Inc.;Минск;https://hh.ru
Python Developer;https://hh.ru/vacancy/36100382?query=Python;2000.0;3000.0;USD; B2Broker Москва;Киев;https://hh.ru
Python Developer;https://hh.ru/vacancy/36530566?query=Python;2500.0;4500.0;USD;ООО Бонер;Минск, Могилевская;https://hh.ru
Junior Python Developer;https://hh.ru/vacancy/36534746?query=Python;;;;ООО РедСейл;Гомель;https://hh.ru
Python developer;https://hh.ru/vacancy/36547520?query=Python;;;;ООО Фабрика инноваций и решений;Минск, Площадь Якуба Коласа;https://hh.ru
Python Developer;https://hh.ru/vacancy/36203736?query=Python;;;; Ronis Web Development;Харьков;https://hh.ru
Программист Python;https://hh.ru/vacancy/36462898?query=Python;;;; Petrosoft Inc.;США;https://hh.ru
Бэкенд Разработчик Питонист (Back-end on Python);https://hh.ru/vacancy/36547077?query=Python;300000.0;500000.0;KZT;ТОО ROI Group;Алматы;https://hh.ru
Junior Python Developer;https://hh.ru/vacancy/36457156?query=Python;;;; BINTIME;Киев, Левобережная;https://hh.ru
Python Developer;https://hh.ru/vacancy/36440434?query=Python;;;; NJ Developers CO.;Ровно;https://hh.ru
Программист Python (PYTHON DEVELOPER);https://hh.ru/vacancy/36338616?query=Python;;;;ООО АДМсолюшн;Минск;https://hh.ru
Программист-разработчик;https://hh.ru/vacancy/36495131?query=Python;50000.0;150000.0;KZT; ЧСИ Уразымбетов Усен Искандерович;Алматы;https://hh.ru
Разработчик Python / Верстальщик WEB;https://hh.ru/vacancy/35977913?query=Python;14500.0;18000.0;грн;ПАО Сумыоблэнерго;Сумы;https://hh.ru
Junior / Middle / Senior Python Engineer for AnvilEight team;https://hh.ru/vacancy/36312452?query=Python;600.0;2000.0;USD; AnviEight;Харьков;https://hh.ru
Front-End React.js Engineer;https://hh.ru/vacancy/36312817?query=Python;600.0;2000.0;USD; AnviEight;Харьков;https://hh.ru
Android разработчик;https://hh.ru/vacancy/36340326?query=Python;200.0;500.0;USD; Plado Market;Алматы;https://hh.ru
Ведущий PHP-разработчик / Senior php-developer;https://hh.ru/vacancy/36635712?query=Python;200000.0;250000.0;руб;ООО МКК Русинтерфинанс;Новосибирск, Площадь Ленина;https://hh.ru
DevOps Engineer;https://hh.ru/vacancy/36638100?query=Python;;;; APALON;Минск, Немига и еще 1 ;https://hh.ru
QA Performance Engineer;https://hh.ru/vacancy/35711311?query=Python;;;; Wargaming, Minsk (Game Stream);Минск;https://hh.ru
SQL developer;https://hh.ru/vacancy/36332536?query=Python;;2000.0;USD; КА Натальи Зотовой;Москва;https://hh.ru
Специалист по защищенности информационных систем / Пентестер;https://hh.ru/vacancy/36615036?query=Python;80000.0;200000.0;руб;ООО Дефенс Групп;Москва;https://hh.ru
Senior DevOps Engineer;https://hh.ru/vacancy/36612863?query=Python;;;;ООО Tealium / Теалиум Бел;Минск;https://hh.ru
Unreal С++ Game Developer (New Product);https://hh.ru/vacancy/36612857?query=Python;;;; Wargaming, Minsk (Game Stream);Минск;https://hh.ru
Project Manager;https://hh.ru/vacancy/36353618?query=Python;100000.0;120000.0;руб; ЧУ ДО Московская школа программистов;Москва;https://hh.ru
Java Developer (Bioinformatics);https://hh.ru/vacancy/36113022?query=Python;120000.0;210000.0;руб; Дженстек;Санкт-Петербург, Василеостровская и еще 2 ;https://hh.ru
Middle+/Senior vue.js developer;https://hh.ru/vacancy/36004084?query=Python;;;;УП Руна Системс;Минск, Каменная Горка;https://hh.ru
Server R&D Developer;https://hh.ru/vacancy/36601345?query=Python;;;; Wargaming, Minsk (Game Stream);Кипр;https://hh.ru
Backend разработчик Python;https://hh.ru/vacancy/36597368?query=Python;;;;ООО Безопасная информационная зона. Направление Кибербезопасность;Москва, Комсомольская и еще 2 ;https://hh.ru
Middle backend/full stack developer;https://hh.ru/vacancy/36261776?query=Python;;;;ООО Нова;Москва, Сокол и еще 1 ;https://hh.ru
Data Scientist (Аналитик больших данных);https://hh.ru/vacancy/36647015?query=Python;;;; ANCOR FinTech;Москва;https://hh.ru
Data Scientist;https://hh.ru/vacancy/34323441?query=Python;;;;ПАО МегаФон, IT;Нижний Новгород;https://hh.ru
System Administrator / DevOps Engineer (Middle / Senior);https://hh.ru/vacancy/34883322?query=Python;100000.0;200000.0;руб; Lenvendo;Санкт-Петербург;https://hh.ru
Data scientist;https://hh.ru/vacancy/36645296?query=Python;;;;ПАО Ростелеком;Москва;https://hh.ru
Python developer (Data Engineer);https://hh.ru/vacancy/33647219?query=Python;;;; Admitad;Москва, Дмитровская;https://hh.ru
Data steward / Аналитик данных;https://hh.ru/vacancy/36574409?query=Python;;;;АО Газпромбанк;Москва, Серпуховская и еще 2 ;https://hh.ru
Аналитик;https://hh.ru/vacancy/36258432?query=Python;;;; Аксиоматика;Волгоград;https://hh.ru
Программист C/С++ (Linux);https://hh.ru/vacancy/36424427?query=Python;100000.0;;руб;ООО ГЛОСАВ;Москва;https://hh.ru
Big Data Engineer;https://hh.ru/vacancy/36349065?query=Python;;;; Arrival Digital;Москва;https://hh.ru
Erlang разработчик;https://hh.ru/vacancy/36647556?query=Python;;;; Quiet Media;Москва, Улица 1905 года;https://hh.ru
Младший аналитик;https://hh.ru/vacancy/36260585?query=Python;;;;АО Аналитическое кредитное рейтинговое агентство (АКРА);Новосибирск;https://hh.ru
Разработчик Python (Senior/Middle);https://hh.ru/vacancy/35993486?query=Python;;;;АО РФИ БАНК;Москва, Бауманская и еще 1 ;https://hh.ru
Senior Linux Engineer / DevOps;https://hh.ru/vacancy/36639003?query=Python;100000.0;200000.0;руб; РОССИННО;Санкт-Петербург, Петроградская;https://hh.ru
